images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
[],,,,,tweet,"Mar 22, 2024 · 11:33 PM UTC",,,,5,"Excellent response on the doorsteps at the canvassing session today in Belgrave. 

The country is ready for a change!",https://nitter.poast.org/RajeshAgrawal/status/1771319422029877354#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
[],,,,@KensingtonRoyal,quote,"Mar 22, 2024 · 7:32 PM UTC",,,,1,Wishing the Princess of Wales a speedy and full recovery. My thoughts and prayers are with her & her family. 🙏🏽,https://nitter.poast.org/RajeshAgrawal/status/1771258709324280019#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,"A message from Catherine, The Princess of Wales"
['https://nitter.poast.org/pic/orig/media%2FGJLye-DW0AAa54k.jpg'],,,,,tweet,"Mar 21, 2024 · 9:28 AM UTC",2,,,15,"Great to catch up with @JonAshworth, MP for Leicester South and Shadow Paymaster General.",https://nitter.poast.org/RajeshAgrawal/status/1770744226126446896#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
[],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Mar 19, 2024 · 8:06 AM UTC","1,026",374,108,"1,283","Our country is at a crossroads. 

At the election, people will have the chance to vote for change - and to bring about a new chapter in Britain's economic history.
bbc.co.uk/news/business-6860…",https://nitter.poast.org/RachelReevesMP/status/1769998756173234500#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
"['https://nitter.poast.org/pic/orig/media%2FGJGcE3qW4AAtcsB.jpg', 'https://nitter.poast.org/pic/orig/media%2FGJGcE3uXwAEZw9H.jpg', 'https://nitter.poast.org/pic/orig/media%2FGJGcE3vWUAAsLAJ.jpg', 'https://nitter.poast.org/pic/orig/media%2FGJGcE3nXAAEjl-f.jpg']",,,,,tweet,"Mar 20, 2024 · 8:32 AM UTC",,14,,63,"Wonderful to join the @Dawoodi_Bohras community of Leicester for the fast breaking meal (Iftar) at the Burhani mosque yesterday.  

Iftar brings people together & it was warming to see people of different faiths including Hindus, Sikhs & Christians join in as well.",https://nitter.poast.org/RajeshAgrawal/status/1770367744048820570#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGI90xBtW4AAsA1v.jpg'],,,,@Keir_Starmer,quote,"Mar 18, 2024 · 7:56 PM UTC",,,,4,Two winners!,https://nitter.poast.org/RajeshAgrawal/status/1769815215787397390#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,"Labour in power delivers. @SadiqKhan has shown that as Mayor of London.  

Great to be with him today as he launches his re-election campaign, pledging 40,000 council homes by 2030. 

London, vote Labour on Thursday 2 May."
['https://nitter.poast.org/pic/orig/media%2FGIkkng_XUAAtXAj.jpg'],,,,,tweet,"Mar 13, 2024 · 6:42 PM UTC",,,1,3,"Fantastic to visit the factory of @jakeandnayns, a great Leicester food tech business started by two brothers with love of food. 

Talking to the cofounder @JakeKaria, it’s clear why they are such a success supplying to all major UK supermarkets!  #LeicesterBusiness",https://nitter.poast.org/RajeshAgrawal/status/1767984599693488374#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGIaegF6W4AAK7o3.jpg'],,,,,tweet,"Mar 11, 2024 · 7:39 PM UTC",2,1,,16,"Many congratulations to Leicester’s Mumbai Sandwich Station for winning the Restaurant of the Year (Street Food) award event held in the Houses of Parliament.  

I reckon their Bombay Grilled Sandwich & cutting chai is one of the best in the UK!  Well done Raj & Pavan!",https://nitter.poast.org/RajeshAgrawal/status/1767274184634196168#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGIaIfMBXQAASbUL.jpg'],Rajesh Agrawal retweeted,,Rory Palmer,@Rory_Palmer,retweet,"Mar 11, 2024 · 6:03 PM UTC",,4,,13,"Good support in Netherhall yesterday with @RajeshAgrawal.
People keen to talk about @UKLabour’s plans to get our economy growing again and to make our streets safe with more police and PCSOs.

#Rory4PCC #Labourdoorstep",https://nitter.poast.org/Rory_Palmer/status/1767249980102689276#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rory Palmer,@Rory_Palmer,
['https://nitter.poast.org/pic/orig/media%2FGIVeoy0XUAA-kWe.jpg'],,,,,tweet,"Mar 10, 2024 · 8:22 PM UTC",,,,2,#Ramadan,https://nitter.poast.org/RajeshAgrawal/status/1766922490981282066#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGIVY7bDWYAAqNYd.jpg'],,,,,tweet,"Mar 10, 2024 · 7:57 PM UTC",2,9,1,45,"It may be rainy and cold but the warm welcome at the doorsteps in Leicester East today brightened my day! 

The country is ready for change! 🌹",https://nitter.poast.org/RajeshAgrawal/status/1766916216587772157#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGIVQmjZXIAA_XS5.jpg'],,,,,tweet,"Mar 10, 2024 · 7:20 PM UTC",,,,,#ramadanmubarak,https://nitter.poast.org/RajeshAgrawal/status/1766907058706952597#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
[],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Mar 10, 2024 · 9:02 AM UTC",983,269,180,"1,185","The lifeblood of economic growth is private sector investment which can create good jobs and spread productivity in every part of the country. 

I’m determined that the next Labour government is ready from day one to put our plan for growth into action.

thetimes.co.uk/article/23f2a…",https://nitter.poast.org/RachelReevesMP/status/1766751475953279179#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
['https://nitter.poast.org/pic/orig/media%2FGIKrzY5WcAAW6xL.jpg'],Rajesh Agrawal retweeted,,Leicester Young Labour,@LeicesterYL,retweet,"Mar 8, 2024 · 6:03 PM UTC",1,5,1,8,"We’re excited to announce that on the 22nd March we will be hosting our first social of the year, at the Exchange Bar in Leicester and joined by the fantastic Leicester East PPC @RajeshAgrawal.

See below for more details👇",https://nitter.poast.org/LeicesterYL/status/1766162908323410259#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Leicester Young Labour,@LeicesterYL,
[],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Mar 8, 2024 · 11:18 AM UTC",449,192,29,864,"Taxes at a 70 year high. No plan for growth. Working people worse off.

The British people deserve better than 14 years of Conservative economic failure. It's time for change.",https://nitter.poast.org/RachelReevesMP/status/1766060870528888960#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
['https://nitter.poast.org/pic/orig/media%2FGIFp4voXIAAEFx4.jpg'],Rajesh Agrawal retweeted,,Sadiq Khan,@SadiqKhan,retweet,"Mar 7, 2024 · 6:37 PM UTC",,19,15,92,"It was a pleasure to welcome the Mayor of Dhaka North, Atiqul Islam to City Hall today. 

We discussed the progress our cities are making towards becoming greener and healthier places to live and work. Cities are leading the way in tackling the climate crisis.",https://nitter.poast.org/SadiqKhan/status/1765808960714530868#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Sadiq Khan,@SadiqKhan,
['https://nitter.poast.org/pic/orig/media%2FGIIva-UXMAAFHo2.jpg'],,,,,tweet,"Mar 8, 2024 · 9:00 AM UTC",,,,,#InternationalWomensDay,https://nitter.poast.org/RajeshAgrawal/status/1766026165058142327#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGH-3tYmXEAAM3nt.jpg'],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Mar 6, 2024 · 11:02 AM UTC",943,261,42,"1,418","It's time for change.

Together @Keir_Starmer and I will deliver more jobs, more investment and put more money in your pockets.",https://nitter.poast.org/RachelReevesMP/status/1765332038066782502#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
['https://nitter.poast.org/pic/orig/media%2FGH7FZcKXwAE69hq.png'],Rajesh Agrawal retweeted,,The Labour Party,@UKLabour,retweet,"Mar 5, 2024 · 5:23 PM UTC","1,157","1,329",96,"5,934",You'd be better off with Labour.,https://nitter.poast.org/UKLabour/status/1765065710479565139#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,The Labour Party,@UKLabour,
[],,,,,tweet,"Mar 2, 2024 · 11:41 AM UTC",,3,,14,"Homelessness is one of the most pressing issues facing our country. Over 109,000 households are now trapped in temporary accommodation across England. Enough children experiencing homelessness to fill over 5,000 classrooms! 

This must end. Time for a change!",https://nitter.poast.org/RajeshAgrawal/status/1763892428644483525#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
"['https://nitter.poast.org/pic/orig/media%2FGHmwEsXWcAAeLW5.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHmwEsVWMAIqqgo.jpg']",,,,,tweet,"Mar 1, 2024 · 6:36 PM UTC",1,,,2,"Great to visit Leicester head office of @MSD_UK, a not-for-profit organisation, doing incredibly important work to drive diversity in supply chains of large corporations.",https://nitter.poast.org/RajeshAgrawal/status/1763634331740729516#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
"['https://nitter.poast.org/pic/orig/media%2FGHkh5X-XIAATAzN.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHkh5X8WsAAHlet.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHkh5YBX0AA0hQS.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHkh5X-WsAAww8_.jpg']",,,,,tweet,"Mar 1, 2024 · 8:14 AM UTC",1,7,,17,"Leicester is one of the most diverse cities on earth. 

Really enjoyed attending East Midlands Chamber’s  Celebration of Culture and Communities dinner last night.

From Gospel choir to Irish dancing, Bhangra and Dragon Dance - a wonder of different cultures. 🇬🇧",https://nitter.poast.org/RajeshAgrawal/status/1763478013591638263#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
[],Rajesh Agrawal retweeted,,Sadiq Khan,@SadiqKhan,retweet,"Feb 25, 2024 · 2:01 PM UTC","3,694","2,704",253,"11,626","Rishi Sunak's statement on hatred in politics fails to mention anti-Muslim hatred at all.

His deputy today refused to condemn Lee Anderson’s racist and Islamophobic remarks.

These are just the two most recent examples of enabling anti-Muslim hatred in the Conservative party.",https://nitter.poast.org/SadiqKhan/status/1761753216474083401#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Sadiq Khan,@SadiqKhan,
[],Rajesh Agrawal retweeted,,The Labour Party,@UKLabour,retweet,"Feb 26, 2024 · 8:31 AM UTC","1,315",478,121,"1,826","Labour has a plan for housing that will give you and your family the stability and security you need.

A future built in Britain, by Britain, for Britain. 

independent.co.uk/money/labo…",https://nitter.poast.org/UKLabour/status/1762032746094833817#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,The Labour Party,@UKLabour,
"['https://nitter.poast.org/pic/orig/media%2FGHAheBeXEAEIs49.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHAheBeXIAAmw22.jpg', 'https://nitter.poast.org/pic/orig/media%2FGHAheBeXMAA7s7s.jpg']",,,,,tweet,"Feb 23, 2024 · 8:26 AM UTC",2,1,,10,"Fantastic to speak on “ What would a Labour government mean for entrepreneurs?” panel along side @tadeyoola, @FreemontLulu, @neil13r and @SeemaMalhotra1. 

Thank you @TenThinkTank @Philip_Salter for hosting and at the beautiful @UKHouseofLords",https://nitter.poast.org/RajeshAgrawal/status/1760944257966244329#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
['https://nitter.poast.org/pic/orig/media%2FGGezGlSaIAAmP4n.jpg'],Rajesh Agrawal retweeted,,David Lammy,@DavidLammy,retweet,"Feb 17, 2024 · 2:33 PM UTC",78,39,2,153,"Great to see you @sikorskiradek at the Munich Security Conference. 

Labour shares Poland’s priorities in delivering for Ukraine and enhancing European security.",https://nitter.poast.org/DavidLammy/status/1758862228227269067#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,David Lammy,@DavidLammy,
[],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Feb 17, 2024 · 10:04 AM UTC",634,268,45,"1,003",Britain in recession exposes a Prime Minister with no plan to turn our economy around.,https://nitter.poast.org/RachelReevesMP/status/1758794530088685843#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
[],,,,,tweet,"Feb 16, 2024 · 3:25 PM UTC",,5,,32,"Really enjoyed chatting with @saurabhtop of @TheLallantop during my recent visit to India on some aspects of my life’s journey so far and other topics.

The entire interview is in Hindi. 🇬🇧🇮🇳

invidious.poast.org/FnOLa13JN4c?si=wKsR… via @YouTube",https://nitter.poast.org/RajeshAgrawal/status/1758512900488991157#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,
"['https://nitter.poast.org/pic/orig/media%2FGGcT4NLWoAArepn.jpg', 'https://nitter.poast.org/pic/orig/media%2FGGcT5YWWgAA8iMw.jpg']",Rajesh Agrawal retweeted,,Sadiq Khan,@SadiqKhan,retweet,"Feb 16, 2024 · 7:41 AM UTC",1,115,15,988,"Brilliant news. Congratulations to @damienegan and @Gvkitchen.

They will both make fantastic MPs. 

The country have had enough of the Tories - bring on the general election.",https://nitter.poast.org/SadiqKhan/status/1758396143036223588#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Sadiq Khan,@SadiqKhan,
[],Rajesh Agrawal retweeted,,Keir Starmer,@Keir_Starmer,retweet,"Feb 16, 2024 · 7:21 AM UTC","1,816","1,405",161,"9,071","The Kingswood and Wellingborough results show that people want change and are ready to put their faith in a changed Labour Party to deliver it.

The Tories have failed, Rishi's recession proves that. 

Labour is back in the service of working people.",https://nitter.poast.org/Keir_Starmer/status/1758391046940369337#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Keir Starmer,@Keir_Starmer,
[],Rajesh Agrawal retweeted,,Rachel Reeves,@RachelReevesMP,retweet,"Feb 15, 2024 · 5:32 PM UTC",505,408,33,"1,575","Taxes at a seventy-year high. Monthly mortgage payments soaring. The weekly shop still rising. 

This is Rishi's recession.
mirror.co.uk/news/politics/n…",https://nitter.poast.org/RachelReevesMP/status/1758182385085018485#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rachel Reeves,@RachelReevesMP,
[],Rajesh Agrawal retweeted,,Keir Starmer,@Keir_Starmer,retweet,"Feb 14, 2024 · 6:28 PM UTC","1,871",568,141,"2,954","With @RachelReevesMP as Chancellor, Labour will get Britain’s future back.",https://nitter.poast.org/Keir_Starmer/status/1757834280124764319#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Keir Starmer,@Keir_Starmer,
[],Rajesh Agrawal retweeted,,Keir Starmer,@Keir_Starmer,retweet,"Feb 15, 2024 · 7:52 AM UTC","1,749","1,306",131,"6,692","Rishi Sunak has failed to turn the corner on 14 years of Tory economic decline.
 
Britain is hit by a recession and it’s working people who will pay the price.

It's time for change. Only Labour will deliver it.",https://nitter.poast.org/Keir_Starmer/status/1758036474983792732#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Keir Starmer,@Keir_Starmer,
[],,,,@RachelReevesMP,quote,"Feb 15, 2024 · 7:19 AM UTC",1,,,3,"For Britain’s sake, it’s time for change!",https://nitter.poast.org/RajeshAgrawal/status/1758028365708034386#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,"Rishi Sunak’s promise to grow the economy is now in tatters.
 
The prime minister can no longer credibly claim that his plan is working or that he has turned the corner on more than fourteen years of economic decline. 

It’s time for change. bbc.co.uk/news/live/business…"
[],Rajesh Agrawal retweeted,,The Labour Party,@UKLabour,retweet,"Feb 12, 2024 · 10:03 AM UTC","1,074",421,140,"1,278","Labour is the party of business. 

Business leader @iain_w_anderson used to vote Tory, now he's backing Labour. Here's why👇

thetimes.co.uk/article/ive-s…",https://nitter.poast.org/UKLabour/status/1756982244843893031#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,The Labour Party,@UKLabour,
[],Rajesh Agrawal retweeted,,Keir Starmer,@Keir_Starmer,retweet,"Feb 10, 2024 · 8:43 PM UTC","1,793",504,127,"2,417","Well paid, skilled jobs near where you live. 

That’s what the British people deserve. That’s what my Labour government will deliver.

mirror.co.uk/news/politics/k…",https://nitter.poast.org/Keir_Starmer/status/1756418637571760536#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Keir Starmer,@Keir_Starmer,
['https://nitter.poast.org/pic/orig/media%2FGFpNg_5WYAAsUHb.jpg'],Rajesh Agrawal retweeted,,Eastern Eye,@EasternEye,retweet,"Feb 6, 2024 · 9:32 AM UTC",,1,,,"Labour party aims to boost trade ties with India
Read more- easterneye.biz/labour-party-…
#LabourParty #TradeTies #India",https://nitter.poast.org/EasternEye/status/1754800324227834022#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Eastern Eye,@EasternEye,
[],Rajesh Agrawal retweeted,,David Lammy,@DavidLammy,retweet,"Feb 7, 2024 · 1:20 PM UTC",40,26,10,65,"The relationship between the UK and India transcends whoever is in government.

The trade deal we want to see should be the floor of this relationship - not the ceiling. 

It’s great to be in India and on @ndtv with @jreynoldsMP.",https://nitter.poast.org/DavidLammy/status/1755220089983443433#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,David Lammy,@DavidLammy,
[],,,,@ndtv,quote,"Feb 7, 2024 · 9:21 AM UTC",1,1,,2,"Excellent interview of @jreynoldsMP and @DavidLammy clearly setting out Labour Party’s  ambitions for a strong UK-India partnership. 🇬🇧🇮🇳

@soniandtv @ndtv",https://nitter.poast.org/RajeshAgrawal/status/1755159911846072342#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,Rajesh Agrawal,@RajeshAgrawal,🔴Watch #NDTVDialogues | UK's Shadow Foreign Secretary David Lammy (@DavidLammy) and Shadow Trade Secretary Jonathan Reynolds (@jreynoldsMP) speak exclusively to Sonia Singh (@soniandtv) nitter.poast.org/i/broadcasts/1Ow…
[],Rajesh Agrawal retweeted,,iGlobal News,@iglobal_news,retweet,"Feb 6, 2024 · 1:26 PM UTC",2,4,,4,"#UK shadow minister @GarethThomasMP calls for govt action on support & investment into teaching of #Indian #languages like #Gujarati, #Urdu, #Bengali, #Punjabi, #Tamil & #Hindi for #students in Britain

@UKLabour @LFINupdates @RajeshAgrawal #GCSE #Labour 

iglobalnews.com/newsviews/la…",https://nitter.poast.org/iglobal_news/status/1754859058933203061#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,iGlobal News,@iglobal_news,
['https://nitter.poast.org/pic/orig/media%2FGFpIKJsW8AEBHeM.jpg'],Rajesh Agrawal retweeted,,David Lammy,@DavidLammy,retweet,"Feb 6, 2024 · 11:49 AM UTC",62,30,4,80,"Great to meet again with India’s External Affairs Minister @DrSJaishankar in Delhi.

The next Labour government will be determined to deepen our links with India on trade, technology, defence and the green transition. A future FTA should be a floor, not a ceiling of our ambition.",https://nitter.poast.org/DavidLammy/status/1754834591339131226#m,Rajesh Agrawal,RajeshAgrawal,6894,1524,10765,1068,David Lammy,@DavidLammy,
